"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",70,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",75,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",75,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Lat Pulldown (Cable)",,"",0,"warmup",70,15,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Lat Pulldown (Cable)",,"",1,"normal",85,12,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Lat Pulldown (Cable)",,"",2,"normal",85,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,15,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Bench Press (Smith Machine)",,"",1,"normal",65,12,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Bench Press (Smith Machine)",,"",2,"normal",65,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Chest] Chest Fly (Machine)",,"",0,"warmup",75,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Chest] Chest Fly (Machine)",,"",1,"normal",85,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Chest] Chest Fly (Machine)",,"",2,"normal",85,11,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Biceps] Preacher Curl (Machine)",,"",0,"warmup",35,10,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Triceps] Seated Triceps Press",,"",0,"warmup",85,12,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","[Triceps] Seated Triceps Press",,"",1,"normal",90,12,,,
"Upper","Feb 25, 2026, 8:18 AM","Feb 25, 2026, 9:20 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,15,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Seated Leg Curl (Machine)",,"",1,"normal",85,14,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Seated Leg Curl (Machine)",,"",2,"normal",85,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Extension (Machine)",,"",0,"warmup",75,15,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Extension (Machine)",,"",1,"normal",80,13,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Extension (Machine)",,"",2,"normal",80,10,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Press (Machine)",,"",0,"warmup",180,15,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Press (Machine)",,"",1,"normal",200,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Leg Press (Machine)",,"",2,"normal",200,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Glute Bridge (Machine)",,"",0,"warmup",170,17,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Glute Bridge (Machine)",,"",1,"normal",180,17,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Glute Bridge (Machine)",,"",2,"normal",180,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Calf Extension (Machine)",,"",0,"warmup",100,15,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Calf Extension (Machine)",,"",1,"normal",115,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Calf Extension (Machine)",,"",2,"normal",115,12,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Kneeling Glute Kickback (Machine)",,"",0,"normal",77,10,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Lower","Feb 24, 2026, 8:17 AM","Feb 24, 2026, 9:13 AM","","Crunch (Machine)",,"",1,"normal",60,20,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Hammer Strength Row",,"",0,"warmup",145,15,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Hammer Strength Row",,"",1,"normal",165,12,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Hammer Strength Row",,"",2,"normal",165,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",60,15,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",70,12,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",75,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Lat Pulldown (Cable)",,"",0,"warmup",60,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Decline Chest Press",,"",0,"warmup",70,15,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Decline Chest Press",,"",1,"normal",90,12,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Decline Chest Press",,"",2,"normal",90,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Standing Chest Press",,"",0,"warmup",50,12,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Standing Chest Press",,"",1,"normal",70,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Chest] Standing Chest Press",,"",2,"normal",50,4,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,15,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Bench Press (Smith Machine)",,"",1,"normal",65,12,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Bench Press (Smith Machine)",,"",2,"normal",65,10,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","[Shoulders] Shoulder Press (Machine)",,"",0,"warmup",30,15,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Feb 23, 2026, 8:32 AM","Feb 23, 2026, 9:36 AM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Seated Leg Curl (Machine)",,"",1,"normal",85,14,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Seated Leg Curl (Machine)",,"",2,"normal",85,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Leg Extension (Machine)",,"",0,"warmup",70,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Leg Extension (Machine)",,"",1,"normal",80,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Leg Extension (Machine)",,"",2,"normal",80,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Leg Press (Machine)",,"",0,"warmup",170,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Leg Press (Machine)",,"",1,"normal",200,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Glute Bridge (Machine)",,"",0,"warmup",160,17,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Glute Bridge (Machine)",,"",1,"normal",160,17,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Glute Bridge (Machine)",,"",2,"normal",170,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Calf Extension (Machine)",,"",0,"warmup",100,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Calf Extension (Machine)",,"",1,"normal",110,12,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Calf Extension (Machine)",,"",2,"normal",115,10,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Hip Abduction (Machine)",,"",0,"warmup",90,10,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Hip Abduction (Machine)",,"",1,"normal",100,10,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Hip Abduction (Machine)",,"",2,"normal",100,6,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Hip Adduction (Machine)",,"",0,"warmup",85,24,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Lower","Feb 20, 2026, 9:00 AM","Feb 20, 2026, 10:00 AM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Hammer Strength Row",,"",0,"warmup",145,15,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Hammer Strength Row",,"",1,"normal",165,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Hammer Strength Row",,"",2,"normal",165,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Bent Over Row (Barbell)",,"",0,"warmup",65,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Bent Over Row (Barbell)",,"",1,"normal",75,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Back] Bent Over Row (Barbell)",,"",2,"normal",85,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Chest] Decline Chest Press",,"",0,"warmup",70,15,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Chest] Decline Chest Press",,"",1,"normal",90,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","[Chest] Decline Chest Press",,"",2,"normal",90,10,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Bench Press (Smith Machine)",,"",0,"warmup",50,15,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Bench Press (Smith Machine)",,"",1,"normal",65,12,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Bench Press (Smith Machine)",,"",2,"normal",65,10,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Pull Up (Assisted)",,"",0,"normal",70,10,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Pull Up (Assisted)",,"",1,"normal",65,10,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Pull Up (Assisted)",,"",2,"normal",60,10,,,
"Upper","Feb 19, 2026, 9:06 AM","Feb 19, 2026, 10:06 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,12,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Seated Leg Curl (Machine)",,"",1,"normal",85,12,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Seated Leg Curl (Machine)",,"",2,"normal",85,15,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Leg Press (Machine)",,"",0,"warmup",160,15,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Leg Press (Machine)",,"",1,"normal",180,15,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Leg Press (Machine)",,"",2,"normal",200,12,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Glute Bridge (Machine)",,"",0,"warmup",150,17,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Glute Bridge (Machine)",,"",1,"normal",170,17,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Glute Bridge (Machine)",,"",2,"normal",170,12,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Calf Extension (Machine)",,"",0,"warmup",100,15,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Calf Extension (Machine)",,"",1,"normal",120,13,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Calf Extension (Machine)",,"",2,"normal",120,11,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Hack Squat (Machine)",,"",0,"warmup",132,6,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Hip Abduction (Machine)",,"",0,"warmup",85,10,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Hip Abduction (Machine)",,"",1,"normal",100,7,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Hip Adduction (Machine)",,"",0,"warmup",85,10,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Hip Adduction (Machine)",,"",1,"normal",115,8,,,
"Lower","Feb 18, 2026, 10:18 AM","Feb 18, 2026, 11:09 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Hammer Strength Row",,"",0,"warmup",145,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Hammer Strength Row",,"",1,"normal",155,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Hammer Strength Row",,"",2,"normal",155,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",60,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Chest-Supported T-Bar Row",,"",1,"normal",65,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Back] Chest-Supported T-Bar Row",,"",2,"normal",70,10,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Chest] Incline Chest Press (Machine)",,"",0,"warmup",70,15,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Chest] Incline Chest Press (Machine)",,"",1,"normal",80,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Chest] Decline Chest Press",,"",0,"warmup",60,9,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","[Chest] Decline Chest Press",,"",1,"normal",60,8,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Bench Press (Smith Machine)",,"",0,"warmup",40,15,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Bench Press (Smith Machine)",,"",1,"normal",60,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Bench Press (Smith Machine)",,"",2,"normal",60,12,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Pull Up (Assisted)",,"",0,"normal",70,10,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Pull Up (Assisted)",,"",1,"normal",60,10,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Pull Up (Assisted)",,"",2,"normal",60,10,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Crunch (Machine)",,"",0,"warmup",60,20,,,
"Upper","Feb 17, 2026, 9:11 AM","Feb 17, 2026, 10:13 AM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Back] Hammer Strength Row",,"",0,"warmup",150,15,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Back] Hammer Strength Row",,"",1,"normal",180,8,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Back] Hammer Strength Row",,"",2,"normal",150,10,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Back] Hammer Strength Row",,"",3,"normal",150,8,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Back] Hammer Strength Row",,"",4,"normal",140,10,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Chest] Decline Chest Press",,"",0,"warmup",100,9,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Chest] Decline Chest Press",,"",1,"normal",110,9,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","Bench Press (Smith Machine)",,"",0,"warmup",50,15,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","Bench Press (Smith Machine)",,"",1,"normal",70,12,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","Bench Press (Smith Machine)",,"",2,"normal",70,8,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Chest] Chest Fly (Machine)",,"",0,"warmup",70,15,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Chest] Chest Fly (Machine)",,"",1,"normal",70,8,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Triceps] Seated Triceps Press",,"",0,"warmup",70,10,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Triceps] Seated Triceps Press",,"",1,"normal",105,9,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","[Triceps] Seated Triceps Press",,"",2,"normal",100,10,,,
"Upper","Feb 5, 2026, 1:21 PM","Feb 5, 2026, 1:56 PM","","Crunch (Machine)",,"",0,"warmup",60,24,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,15,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Seated Leg Curl (Machine)",,"",1,"normal",85,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Seated Leg Curl (Machine)",,"",2,"normal",85,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Seated Leg Curl (Machine)",,"",3,"normal",70,16,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Leg Press (Machine)",,"",0,"warmup",180,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Leg Press (Machine)",,"",1,"normal",220,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Leg Press (Machine)",,"",2,"normal",220,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Glute Bridge (Machine)",,"",0,"warmup",150,17,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Glute Bridge (Machine)",,"",1,"normal",190,17,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Glute Bridge (Machine)",,"",2,"normal",190,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Calf Extension (Machine)",,"",0,"warmup",95,10,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Calf Extension (Machine)",,"",1,"normal",125,12,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Calf Extension (Machine)",,"",2,"normal",125,10,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Crunch (Machine)",,"",0,"warmup",70,20,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Crunch (Machine)",,"",1,"normal",50,20,,,
"Lower","Feb 4, 2026, 1:02 PM","Feb 4, 2026, 1:47 PM","","Calf Press (Machine)",,"",0,"warmup",180,10,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Back] Hammer Strength Row",,"",0,"warmup",145,15,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Back] Hammer Strength Row",,"",1,"normal",185,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Back] Hammer Strength Row",,"",2,"normal",185,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Lat Pulldown (Cable)",,"",0,"warmup",60,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Lat Pulldown (Cable)",,"",1,"normal",90,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Lat Pulldown (Cable)",,"",2,"normal",90,10,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Chest] Decline Chest Press",,"",0,"warmup",80,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Chest] Decline Chest Press",,"",1,"normal",110,12,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","[Chest] Decline Chest Press",,"",2,"normal",110,11,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Bench Press (Smith Machine)",,"",0,"warmup",50,15,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Bench Press (Smith Machine)",,"",1,"normal",70,10,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Bench Press (Smith Machine)",,"",2,"normal",70,8,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Crunch (Machine)",,"",0,"warmup",70,20,,,
"Upper","Feb 3, 2026, 1:41 PM","Feb 3, 2026, 2:26 PM","","Crunch (Machine)",,"",1,"normal",60,20,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Seated Leg Curl (Machine)",,"",0,"warmup",65,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Seated Leg Curl (Machine)",,"",1,"normal",85,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Seated Leg Curl (Machine)",,"",2,"normal",85,10,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Seated Leg Curl (Machine)",,"",3,"normal",50,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Extension (Machine)",,"",0,"warmup",80,10,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Extension (Machine)",,"",1,"normal",90,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Extension (Machine)",,"",2,"normal",90,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Press (Machine)",,"",0,"warmup",170,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Press (Machine)",,"",1,"normal",220,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Leg Press (Machine)",,"",2,"normal",220,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Glute Bridge (Machine)",,"",0,"warmup",150,17,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Glute Bridge (Machine)",,"",1,"normal",180,17,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Glute Bridge (Machine)",,"",2,"normal",180,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Calf Extension (Machine)",,"",0,"warmup",90,10,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Calf Extension (Machine)",,"",1,"normal",120,12,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Calf Extension (Machine)",,"",2,"normal",125,9,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Crunch (Machine)",,"",0,"warmup",70,20,,,
"Lower","Feb 2, 2026, 8:29 AM","Feb 2, 2026, 9:24 AM","","Crunch (Machine)",,"",1,"normal",60,20,,,
"Upper","Jan 29, 2026, 1:39 PM","Jan 29, 2026, 2:38 PM","","[Back] Hammer Strength Row",,"",0,"warmup",140,12,,,
"Upper","Jan 29, 2026, 1:39 PM","Jan 29, 2026, 2:38 PM","","[Back] Hammer Strength Row",,"",1,"normal",170,12,,,
"Upper","Jan 29, 2026, 1:39 PM","Jan 29, 2026, 2:38 PM","","[Back] Hammer Strength Row",,"",2,"normal",170,8,,,
"Upper","Jan 29, 2026, 1:39 PM","Jan 29, 2026, 2:38 PM","","[Back] Chest-Supported T-Bar Row",,"",0,"warmup",65,10,,,
